quad,year,species,cover
Q6,40,Pseudoroegneria spicata,0.020693902
Q6,41,Artemisia tripartita,0.020864288
Q6,41,Poa secunda,0.001999511
Q6,41,Pseudoroegneria spicata,0.013517292
Q6,42,Artemisia tripartita,0.020500327
Q6,42,Poa secunda,0.003508384
Q6,42,Pseudoroegneria spicata,0.010152942
Q6,45,Artemisia tripartita,0.068771059
Q6,45,Poa secunda,0.011667567
Q6,45,Pseudoroegneria spicata,0.014513121
Q6,46,Artemisia tripartita,0.054599559
Q6,46,Poa secunda,0.010591105
Q6,46,Pseudoroegneria spicata,0.009223184
Q6,47,Artemisia tripartita,0.049027896
Q6,47,Poa secunda,0.014582164
Q6,47,Pseudoroegneria spicata,0.009657995
Q6,49,Artemisia tripartita,0.061914421
Q6,49,Poa secunda,0.00664146
Q6,49,Pseudoroegneria spicata,0.00863823
Q6,50,Artemisia tripartita,0.063636189
Q6,50,Poa secunda,0.010711793
Q6,50,Pseudoroegneria spicata,0.009910758
Q6,51,Artemisia tripartita,0.049007415
Q6,51,Poa secunda,0.008963758
Q6,51,Pseudoroegneria spicata,0.01154814
Q6,52,Artemisia tripartita,0.08679154
Q6,52,Poa secunda,0.014554542
Q6,52,Pseudoroegneria spicata,0.019415593
Q6,54,Artemisia tripartita,0.100434243
Q6,54,Poa secunda,0.005093603
Q6,54,Pseudoroegneria spicata,0.010797767
Q6,55,Artemisia tripartita,0.105303061
Q6,55,Poa secunda,0.006299866
Q6,55,Pseudoroegneria spicata,0.014075603
Q6,56,Artemisia tripartita,0.080674978
Q6,56,Poa secunda,0.000175396
Q6,56,Pseudoroegneria spicata,0.010806093
Q6,23,Poa secunda,0
Q6,23,Artemisia tripartita,0
Q6,23,Hesperostipa comata,0
Q6,23,Pseudoroegneria spicata,0
Q6,26,Poa secunda,0
Q6,26,Artemisia tripartita,0
Q6,26,Hesperostipa comata,0
Q6,26,Pseudoroegneria spicata,0
Q6,27,Poa secunda,0
Q6,27,Artemisia tripartita,0
Q6,27,Hesperostipa comata,0
Q6,27,Pseudoroegneria spicata,0
Q6,29,Poa secunda,0
Q6,29,Artemisia tripartita,0
Q6,29,Hesperostipa comata,0
Q6,29,Pseudoroegneria spicata,0
Q6,30,Poa secunda,0
Q6,30,Artemisia tripartita,0
Q6,30,Hesperostipa comata,0
Q6,30,Pseudoroegneria spicata,0
Q6,31,Poa secunda,0
Q6,31,Artemisia tripartita,0
Q6,31,Hesperostipa comata,0
Q6,31,Pseudoroegneria spicata,0
Q6,32,Artemisia tripartita,0.051602803
Q6,32,Poa secunda,0.006690968
Q6,32,Pseudoroegneria spicata,0.038195841
Q6,32,Hesperostipa comata,0
Q6,33,Artemisia tripartita,0.074356751
Q6,33,Poa secunda,0.003104519
Q6,33,Pseudoroegneria spicata,0.019317889
Q6,33,Hesperostipa comata,0
Q6,34,Artemisia tripartita,0.029841429
Q6,34,Poa secunda,0.001499479
Q6,34,Pseudoroegneria spicata,0.013998485
Q6,34,Hesperostipa comata,0
Q6,35,Artemisia tripartita,0.031762536
Q6,35,Poa secunda,0.000850099
Q6,35,Pseudoroegneria spicata,0.012449092
Q6,35,Hesperostipa comata,0
Q6,36,Artemisia tripartita,0.015006171
Q6,36,Poa secunda,0.001583873
Q6,36,Pseudoroegneria spicata,0.019416104
Q6,36,Hesperostipa comata,0
Q6,37,Artemisia tripartita,0.021471975
Q6,37,Poa secunda,0.002251403
Q6,37,Pseudoroegneria spicata,0.023351506
Q6,37,Hesperostipa comata,0
Q6,38,Artemisia tripartita,0.03080625
Q6,38,Poa secunda,0.002417219
Q6,38,Pseudoroegneria spicata,0.016792881
Q6,38,Hesperostipa comata,0
Q6,39,Artemisia tripartita,0.0358518
Q6,39,Poa secunda,0.002821332
Q6,39,Pseudoroegneria spicata,0.02358451
Q6,39,Hesperostipa comata,0
Q6,40,Artemisia tripartita,0.042989564
Q6,40,Poa secunda,0.002058647
Q6,40,Pseudoroegneria spicata,0.020693902
Q6,40,Hesperostipa comata,0
Q6,41,Artemisia tripartita,0.020864288
Q6,41,Poa secunda,0.001999511
Q6,41,Pseudoroegneria spicata,0.013517292
Q6,41,Hesperostipa comata,0
Q6,42,Artemisia tripartita,0.020500327
Q6,42,Poa secunda,0.003508384
Q6,42,Pseudoroegneria spicata,0.010152942
Q6,42,Hesperostipa comata,0
Q6,45,Artemisia tripartita,0.068771059
Q6,45,Poa secunda,0.011667567
Q6,45,Pseudoroegneria spicata,0.014513121
Q6,45,Hesperostipa comata,0
Q6,46,Artemisia tripartita,0.054599559
Q6,46,Poa secunda,0.010591105
Q6,46,Pseudoroegneria spicata,0.009223184
Q6,46,Hesperostipa comata,0
Q6,47,Artemisia tripartita,0.049027896
Q6,47,Poa secunda,0.014582164
Q6,47,Pseudoroegneria spicata,0.009657995
Q6,47,Hesperostipa comata,0
Q6,49,Artemisia tripartita,0.061914421
Q6,49,Poa secunda,0.00664146
Q6,49,Pseudoroegneria spicata,0.00863823
Q6,49,Hesperostipa comata,0
Q6,50,Artemisia tripartita,0.063636189
Q6,50,Poa secunda,0.010711793
Q6,50,Pseudoroegneria spicata,0.009910758
Q6,50,Hesperostipa comata,0
Q6,51,Artemisia tripartita,0.049007415
Q6,51,Poa secunda,0.008963758
Q6,51,Pseudoroegneria spicata,0.01154814
Q6,51,Hesperostipa comata,0
Q6,52,Artemisia tripartita,0.08679154
Q6,52,Poa secunda,0.014554542
Q6,52,Pseudoroegneria spicata,0.019415593
Q6,52,Hesperostipa comata,0
Q6,54,Artemisia tripartita,0.100434243
Q6,54,Poa secunda,0.005093603
Q6,54,Pseudoroegneria spicata,0.010797767
Q6,54,Hesperostipa comata,0
Q6,55,Artemisia tripartita,0.105303061
Q6,55,Poa secunda,0.006299866
Q6,55,Pseudoroegneria spicata,0.014075603
Q6,55,Hesperostipa comata,0
Q6,56,Artemisia tripartita,0.080674978
Q6,56,Poa secunda,0.000175396
Q6,56,Pseudoroegneria spicata,0.010806093
Q6,56,Hesperostipa comata,0
Q6,57,Poa secunda,0
Q6,57,Artemisia tripartita,0
Q6,57,Hesperostipa comata,0
Q6,57,Pseudoroegneria spicata,0
Q7,23,Artemisia tripartita,0.002871104
Q7,23,Hesperostipa comata,0.016992362
Q7,23,Poa secunda,0.014467322
Q7,23,Pseudoroegneria spicata,0.0191055
Q7,26,Artemisia tripartita,0.002640951
Q7,26,Hesperostipa comata,0.024631466
Q7,26,Poa secunda,0.009972338
Q7,26,Pseudoroegneria spicata,0.027517354
Q7,29,Artemisia tripartita,0.017345205
Q7,29,Hesperostipa comata,0.019411418
Q7,29,Poa secunda,0.005583322
Q7,29,Pseudoroegneria spicata,0.0243194
Q7,30,Artemisia tripartita,0.037705216
Q7,30,Hesperostipa comata,0.014884043
Q7,30,Poa secunda,0.007884139
Q7,30,Pseudoroegneria spicata,0.01878562
Q7,31,Artemisia tripartita,0.048977608
Q7,31,Hesperostipa comata,0.022463274
Q7,31,Poa secunda,0.004632578
Q7,31,Pseudoroegneria spicata,0.02212271
Q7,32,Artemisia tripartita,0.077255647
Q7,32,Hesperostipa comata,0.032472649
Q7,32,Poa secunda,0.01253377
Q7,32,Pseudoroegneria spicata,0.027725949
Q7,33,Artemisia tripartita,0.148957843
Q7,33,Hesperostipa comata,0.030872254
Q7,33,Poa secunda,0.007026318
Q7,33,Pseudoroegneria spicata,0.023225625
Q7,34,Artemisia tripartita,0.0939395
Q7,34,Hesperostipa comata,0.019719924
Q7,34,Poa secunda,0.002388606
Q7,34,Pseudoroegneria spicata,0.007084495
Q7,35,Artemisia tripartita,0.112855096
Q7,35,Hesperostipa comata,0.012957813
Q7,35,Poa secunda,0.002647354
Q7,35,Pseudoroegneria spicata,0.006455735
Q7,36,Artemisia tripartita,0.129148057
Q7,36,Hesperostipa comata,0.014235585
Q7,36,Poa secunda,0.001926945
Q7,36,Pseudoroegneria spicata,0.0099967
Q7,37,Artemisia tripartita,0.183961417
Q7,37,Hesperostipa comata,0.021925804
Q7,37,Poa secunda,0.004130023
Q7,37,Pseudoroegneria spicata,0.017071448
Q7,38,Artemisia tripartita,0.204740528
Q7,38,Hesperostipa comata,0.023027452
Q7,38,Poa secunda,0.001014005
Q7,38,Pseudoroegneria spicata,0.023703212
Q7,39,Artemisia tripartita,0.237632872
Q7,39,Hesperostipa comata,0.02168153
Q7,39,Poa secunda,0.001801487
Q7,39,Pseudoroegneria spicata,0.025179422
Q7,40,Artemisia tripartita,0.213823699
Q7,40,Hesperostipa comata,0.008548693
Q7,40,Poa secunda,0.001785133
Q7,40,Pseudoroegneria spicata,0.017214138
Q7,41,Artemisia tripartita,0.185209963
Q7,41,Hesperostipa comata,0.003970301
Q7,41,Poa secunda,0.001205853
Q7,41,Pseudoroegneria spicata,0.012347531
Q7,42,Artemisia tripartita,0.118092759
Q7,42,Hesperostipa comata,0.003449227
Q7,42,Poa secunda,0.002619058
Q7,42,Pseudoroegneria spicata,0.007092214
Q7,45,Artemisia tripartita,0.388925045
Q7,45,Hesperostipa comata,0.006480175
Q7,45,Poa secunda,0.008323886
Q7,45,Pseudoroegneria spicata,0.007195167
Q7,46,Hesperostipa comata,0.011548091
Q7,46,Poa secunda,0.009553033
Q7,46,Pseudoroegneria spicata,0.015974
Q7,47,Hesperostipa comata,0.021803972
Q7,47,Poa secunda,0.0213905
Q7,47,Pseudoroegneria spicata,0.023004405
Q7,49,Hesperostipa comata,0.022752656
Q7,49,Poa secunda,0.012242503
Q7,49,Pseudoroegneria spicata,0.037890204
Q7,50,Hesperostipa comata,0.024013802
Q7,50,Poa secunda,0.010593618
Q7,50,Pseudoroegneria spicata,0.036096889
Q7,51,Hesperostipa comata,0.030234489
Q7,51,Poa secunda,0.013612273
Q7,51,Pseudoroegneria spicata,0.038418324
Q7,52,Hesperostipa comata,0.033847907
Q7,52,Poa secunda,0.006412587
Q7,52,Pseudoroegneria spicata,0.046582694
Q7,54,Hesperostipa comata,0.034783592
Q7,54,Poa secunda,0.008321302
Q7,54,Pseudoroegneria spicata,0.063306873
Q7,55,Hesperostipa comata,0.026167066
Q7,55,Poa secunda,0.008088193
Q7,55,Pseudoroegneria spicata,0.067757212
Q7,56,Hesperostipa comata,0.024555913
Q7,56,Poa secunda,0.00918588
Q7,56,Pseudoroegneria spicata,0.081747873
Q7,57,Hesperostipa comata,0.010862621
Q7,57,Poa secunda,0.015243375
Q7,57,Pseudoroegneria spicata,0.088147849
Q7,23,Artemisia tripartita,0.002871104
Q7,23,Hesperostipa comata,0.016992362
Q7,23,Poa secunda,0.014467322
Q7,23,Pseudoroegneria spicata,0.0191055
Q7,26,Artemisia tripartita,0.002640951
Q7,26,Hesperostipa comata,0.024631466
Q7,26,Poa secunda,0.009972338
Q7,26,Pseudoroegneria spicata,0.027517354
Q7,27,Poa secunda,0
Q7,27,Artemisia tripartita,0
Q7,27,Hesperostipa comata,0
Q7,27,Pseudoroegneria spicata,0
Q7,29,Artemisia tripartita,0.017345205
Q7,29,Hesperostipa comata,0.019411418
Q7,29,Poa secunda,0.005583322
Q7,29,Pseudoroegneria spicata,0.0243194
Q7,30,Artemisia tripartita,0.037705216
Q7,30,Hesperostipa comata,0.014884043
Q7,30,Poa secunda,0.007884139
Q7,30,Pseudoroegneria spicata,0.01878562
Q7,31,Artemisia tripartita,0.048977608
Q7,31,Hesperostipa comata,0.022463274
Q7,31,Poa secunda,0.004632578
Q7,31,Pseudoroegneria spicata,0.02212271
Q7,32,Artemisia tripartita,0.077255647
Q7,32,Hesperostipa comata,0.032472649
Q7,32,Poa secunda,0.01253377
Q7,32,Pseudoroegneria spicata,0.027725949
Q7,33,Artemisia tripartita,0.148957843
Q7,33,Hesperostipa comata,0.030872254
Q7,33,Poa secunda,0.007026318
Q7,33,Pseudoroegneria spicata,0.023225625
Q7,34,Artemisia tripartita,0.0939395
Q7,34,Hesperostipa comata,0.019719924
Q7,34,Poa secunda,0.002388606
Q7,34,Pseudoroegneria spicata,0.007084495
Q7,35,Artemisia tripartita,0.112855096
Q7,35,Hesperostipa comata,0.012957813
Q7,35,Poa secunda,0.002647354
Q7,35,Pseudoroegneria spicata,0.006455735
Q7,36,Artemisia tripartita,0.129148057
Q7,36,Hesperostipa comata,0.014235585
Q7,36,Poa secunda,0.001926945
Q7,36,Pseudoroegneria spicata,0.0099967
Q7,37,Artemisia tripartita,0.183961417
Q7,37,Hesperostipa comata,0.021925804
Q7,37,Poa secunda,0.004130023
Q7,37,Pseudoroegneria spicata,0.017071448
Q7,38,Artemisia tripartita,0.204740528
Q7,38,Hesperostipa comata,0.023027452
Q7,38,Poa secunda,0.001014005
Q7,38,Pseudoroegneria spicata,0.023703212
Q7,39,Artemisia tripartita,0.237632872
Q7,39,Hesperostipa comata,0.02168153
Q7,39,Poa secunda,0.001801487
Q7,39,Pseudoroegneria spicata,0.025179422
Q7,40,Artemisia tripartita,0.213823699
Q7,40,Hesperostipa comata,0.008548693
Q7,40,Poa secunda,0.001785133
Q7,40,Pseudoroegneria spicata,0.017214138
Q7,41,Artemisia tripartita,0.185209963
Q7,41,Hesperostipa comata,0.003970301
Q7,41,Poa secunda,0.001205853
Q7,41,Pseudoroegneria spicata,0.012347531
Q7,42,Artemisia tripartita,0.118092759
Q7,42,Hesperostipa comata,0.003449227
Q7,42,Poa secunda,0.002619058
Q7,42,Pseudoroegneria spicata,0.007092214
Q7,45,Artemisia tripartita,0.388925045
Q7,45,Hesperostipa comata,0.006480175
Q7,45,Poa secunda,0.008323886
Q7,45,Pseudoroegneria spicata,0.007195167
Q7,46,Hesperostipa comata,0.011548091
Q7,46,Poa secunda,0.009553033
Q7,46,Pseudoroegneria spicata,0.015974
Q7,46,Artemisia tripartita,0
Q7,47,Hesperostipa comata,0.021803972
Q7,47,Poa secunda,0.0213905
Q7,47,Pseudoroegneria spicata,0.023004405
Q7,47,Artemisia tripartita,0
Q7,49,Hesperostipa comata,0.022752656
Q7,49,Poa secunda,0.012242503
Q7,49,Pseudoroegneria spicata,0.037890204
Q7,49,Artemisia tripartita,0
Q7,50,Hesperostipa comata,0.024013802
Q7,50,Poa secunda,0.010593618
Q7,50,Pseudoroegneria spicata,0.036096889
Q7,50,Artemisia tripartita,0
Q7,51,Hesperostipa comata,0.030234489
Q7,51,Poa secunda,0.013612273
Q7,51,Pseudoroegneria spicata,0.038418324
Q7,51,Artemisia tripartita,0
Q7,52,Hesperostipa comata,0.033847907
Q7,52,Poa secunda,0.006412587
Q7,52,Pseudoroegneria spicata,0.046582694
Q7,52,Artemisia tripartita,0
Q7,54,Hesperostipa comata,0.034783592
Q7,54,Poa secunda,0.008321302
Q7,54,Pseudoroegneria spicata,0.063306873
Q7,54,Artemisia tripartita,0
Q7,55,Hesperostipa comata,0.026167066
Q7,55,Poa secunda,0.008088193
Q7,55,Pseudoroegneria spicata,0.067757212
Q7,55,Artemisia tripartita,0
Q7,56,Hesperostipa comata,0.024555913
Q7,56,Poa secunda,0.00918588
Q7,56,Pseudoroegneria spicata,0.081747873
Q7,56,Artemisia tripartita,0
Q7,57,Hesperostipa comata,0.010862621
Q7,57,Poa secunda,0.015243375
Q7,57,Pseudoroegneria spicata,0.088147849
Q7,57,Artemisia tripartita,0
Q8,23,Artemisia tripartita,0.018684045
Q8,23,Hesperostipa comata,0.023294665
Q8,23,Poa secunda,0.014371196
Q8,23,Pseudoroegneria spicata,0.059113241
Q8,26,Artemisia tripartita,0.006599732
Q8,26,Hesperostipa comata,0.033674528
Q8,26,Poa secunda,0.039202154
Q8,26,Pseudoroegneria spicata,0.023217869
Q8,27,Artemisia tripartita,0.035358067
Q8,27,Hesperostipa comata,0.030381225
Q8,27,Poa secunda,0.014650808
Q8,27,Pseudoroegneria spicata,0.029572489
Q8,29,Artemisia tripartita,0.026923645
Q8,29,Hesperostipa comata,0.028166144
Q8,29,Poa secunda,0.010327108
Q8,29,Pseudoroegneria spicata,0.024535609
Q8,30,Artemisia tripartita,0.044235831
Q8,30,Hesperostipa comata,0.025001918
Q8,30,Poa secunda,0.009481154
Q8,30,Pseudoroegneria spicata,0.026538269
Q8,31,Artemisia tripartita,0.071453515
Q8,31,Hesperostipa comata,0.020448232
Q8,31,Poa secunda,0.006987077
Q8,31,Pseudoroegneria spicata,0.023150525
Q8,32,Artemisia tripartita,0.151698048
Q8,32,Hesperostipa comata,0.030484744
Q8,32,Poa secunda,0.004823025
Q8,32,Pseudoroegneria spicata,0.01444109
Q8,33,Artemisia tripartita,0.156823706
Q8,33,Hesperostipa comata,0.02867235
Q8,33,Poa secunda,0.004769399
Q8,33,Pseudoroegneria spicata,0.015289043
Q8,34,Artemisia tripartita,0.153739811
Q8,34,Hesperostipa comata,0.019497776
Q8,34,Poa secunda,0.004927196
Q8,34,Pseudoroegneria spicata,0.012518102
Q8,35,Artemisia tripartita,0.211111489
Q8,35,Hesperostipa comata,0.01064519
Q8,35,Poa secunda,0.004988707
Q8,35,Pseudoroegneria spicata,0.010119546
Q8,36,Artemisia tripartita,0.210558747
Q8,36,Hesperostipa comata,0.00824786
Q8,36,Poa secunda,0.002187488
Q8,36,Pseudoroegneria spicata,0.010040765
Q8,37,Artemisia tripartita,0.212873341
Q8,37,Hesperostipa comata,0.013978443
Q8,37,Poa secunda,0.003607363
Q8,37,Pseudoroegneria spicata,0.00834152
Q8,38,Artemisia tripartita,0.271697942
Q8,38,Hesperostipa comata,0.011602701
Q8,38,Poa secunda,0.003366577
Q8,38,Pseudoroegneria spicata,0.006459932
Q8,39,Artemisia tripartita,0.179886948
Q8,39,Hesperostipa comata,0.014686117
Q8,39,Poa secunda,0.004212999
Q8,39,Pseudoroegneria spicata,0.009157189
Q8,40,Artemisia tripartita,0.101404273
Q8,40,Hesperostipa comata,0.011192093
Q8,40,Poa secunda,0.004313203
Q8,40,Pseudoroegneria spicata,0.006542775
Q8,41,Artemisia tripartita,0.114126103
Q8,41,Hesperostipa comata,0.00927137
Q8,41,Poa secunda,0.003271992
Q8,41,Pseudoroegneria spicata,0.0069718
Q8,42,Artemisia tripartita,0.0846756
Q8,42,Hesperostipa comata,0.007948168
Q8,42,Poa secunda,0.003348757
Q8,42,Pseudoroegneria spicata,0.006408267
Q8,45,Artemisia tripartita,0.179126153
Q8,45,Hesperostipa comata,0.016485425
Q8,45,Poa secunda,0.00340734
Q8,45,Pseudoroegneria spicata,0.008898614
Q8,46,Artemisia tripartita,0.098012425
Q8,46,Hesperostipa comata,0.024249202
Q8,46,Poa secunda,0.002656276
Q8,46,Pseudoroegneria spicata,0.010621024
Q8,47,Artemisia tripartita,0.074157586
Q8,47,Hesperostipa comata,0.028571196
Q8,47,Poa secunda,0.004904366
Q8,47,Pseudoroegneria spicata,0.009712478
Q8,49,Artemisia tripartita,0.098336613
Q8,49,Hesperostipa comata,0.038601043
Q8,49,Poa secunda,0.003011383
Q8,49,Pseudoroegneria spicata,0.010815549
Q8,50,Artemisia tripartita,0.085427078
Q8,50,Hesperostipa comata,0.033239237
Q8,50,Poa secunda,0.002709682
Q8,50,Pseudoroegneria spicata,0.010566584
Q8,51,Artemisia tripartita,0.123665525
Q8,51,Hesperostipa comata,0.040349334
Q8,51,Poa secunda,0.006600269
Q8,51,Pseudoroegneria spicata,0.013154559
Q8,52,Artemisia tripartita,0.090278427
Q8,52,Hesperostipa comata,0.040996225
Q8,52,Poa secunda,0.006472228
Q8,52,Pseudoroegneria spicata,0.015385368
Q8,54,Artemisia tripartita,0.087814299
Q8,54,Hesperostipa comata,0.039359589
Q8,54,Poa secunda,0.003927711
Q8,54,Pseudoroegneria spicata,0.018815982
Q8,55,Artemisia tripartita,0.147151941
Q8,55,Hesperostipa comata,0.0369552
Q8,55,Poa secunda,0.005555636
Q8,55,Pseudoroegneria spicata,0.015841768
Q8,56,Artemisia tripartita,0.104847741
Q8,56,Hesperostipa comata,0.037368615
Q8,56,Poa secunda,0.003247455
Q8,56,Pseudoroegneria spicata,0.012387678
Q8,57,Artemisia tripartita,0.064463539
Q8,57,Hesperostipa comata,0.015569235
Q8,57,Poa secunda,0.007861787
Q8,57,Pseudoroegneria spicata,0.021939938
Q8,23,Artemisia tripartita,0.018684045
Q8,23,Hesperostipa comata,0.023294665
Q8,23,Poa secunda,0.014371196
Q8,23,Pseudoroegneria spicata,0.059113241
Q8,26,Artemisia tripartita,0.006599732
Q8,26,Hesperostipa comata,0.033674528
Q8,26,Poa secunda,0.039202154
Q8,26,Pseudoroegneria spicata,0.023217869
Q8,27,Artemisia tripartita,0.035358067
Q8,27,Hesperostipa comata,0.030381225
Q8,27,Poa secunda,0.014650808
Q8,27,Pseudoroegneria spicata,0.029572489
Q8,29,Artemisia tripartita,0.026923645
Q8,29,Hesperostipa comata,0.028166144
Q8,29,Poa secunda,0.010327108
Q8,29,Pseudoroegneria spicata,0.024535609
Q8,30,Artemisia tripartita,0.044235831
Q8,30,Hesperostipa comata,0.025001918
Q8,30,Poa secunda,0.009481154
Q8,30,Pseudoroegneria spicata,0.026538269
Q8,31,Artemisia tripartita,0.071453515
Q8,31,Hesperostipa comata,0.020448232
Q8,31,Poa secunda,0.006987077
Q8,31,Pseudoroegneria spicata,0.023150525
Q8,32,Artemisia tripartita,0.151698048
Q8,32,Hesperostipa comata,0.030484744
Q8,32,Poa secunda,0.004823025
Q8,32,Pseudoroegneria spicata,0.01444109
Q8,33,Artemisia tripartita,0.156823706
Q8,33,Hesperostipa comata,0.02867235
Q8,33,Poa secunda,0.004769399
Q8,33,Pseudoroegneria spicata,0.015289043
Q8,34,Artemisia tripartita,0.153739811
Q8,34,Hesperostipa comata,0.019497776
Q8,34,Poa secunda,0.004927196
Q8,34,Pseudoroegneria spicata,0.012518102
Q8,35,Artemisia tripartita,0.211111489
Q8,35,Hesperostipa comata,0.01064519
Q8,35,Poa secunda,0.004988707
Q8,35,Pseudoroegneria spicata,0.010119546
Q8,36,Artemisia tripartita,0.210558747
Q8,36,Hesperostipa comata,0.00824786
Q8,36,Poa secunda,0.002187488
Q8,36,Pseudoroegneria spicata,0.010040765
Q8,37,Artemisia tripartita,0.212873341
Q8,37,Hesperostipa comata,0.013978443
Q8,37,Poa secunda,0.003607363
Q8,37,Pseudoroegneria spicata,0.00834152
Q8,38,Artemisia tripartita,0.271697942
Q8,38,Hesperostipa comata,0.011602701
Q8,38,Poa secunda,0.003366577
Q8,38,Pseudoroegneria spicata,0.006459932
Q8,39,Artemisia tripartita,0.179886948
Q8,39,Hesperostipa comata,0.014686117
Q8,39,Poa secunda,0.004212999
Q8,39,Pseudoroegneria spicata,0.009157189
Q8,40,Artemisia tripartita,0.101404273
Q8,40,Hesperostipa comata,0.011192093
Q8,40,Poa secunda,0.004313203
Q8,40,Pseudoroegneria spicata,0.006542775
Q8,41,Artemisia tripartita,0.114126103
Q8,41,Hesperostipa comata,0.00927137
Q8,41,Poa secunda,0.003271992
Q8,41,Pseudoroegneria spicata,0.0069718
Q8,42,Artemisia tripartita,0.0846756
Q8,42,Hesperostipa comata,0.007948168
Q8,42,Poa secunda,0.003348757
Q8,42,Pseudoroegneria spicata,0.006408267
Q8,45,Artemisia tripartita,0.179126153
Q8,45,Hesperostipa comata,0.016485425
Q8,45,Poa secunda,0.00340734
Q8,45,Pseudoroegneria spicata,0.008898614
Q8,46,Artemisia tripartita,0.098012425
Q8,46,Hesperostipa comata,0.024249202
Q8,46,Poa secunda,0.002656276
Q8,46,Pseudoroegneria spicata,0.010621024
Q8,47,Artemisia tripartita,0.074157586
Q8,47,Hesperostipa comata,0.028571196
Q8,47,Poa secunda,0.004904366
Q8,47,Pseudoroegneria spicata,0.009712478
Q8,49,Artemisia tripartita,0.098336613
Q8,49,Hesperostipa comata,0.038601043
Q8,49,Poa secunda,0.003011383
Q8,49,Pseudoroegneria spicata,0.010815549
Q8,50,Artemisia tripartita,0.085427078
Q8,50,Hesperostipa comata,0.033239237
Q8,50,Poa secunda,0.002709682
Q8,50,Pseudoroegneria spicata,0.010566584
Q8,51,Artemisia tripartita,0.123665525
Q8,51,Hesperostipa comata,0.040349334
Q8,51,Poa secunda,0.006600269
Q8,51,Pseudoroegneria spicata,0.013154559
Q8,52,Artemisia tripartita,0.090278427
Q8,52,Hesperostipa comata,0.040996225
Q8,52,Poa secunda,0.006472228
Q8,52,Pseudoroegneria spicata,0.015385368
Q8,54,Artemisia tripartita,0.087814299
Q8,54,Hesperostipa comata,0.039359589
Q8,54,Poa secunda,0.003927711
Q8,54,Pseudoroegneria spicata,0.018815982
Q8,55,Artemisia tripartita,0.147151941
Q8,55,Hesperostipa comata,0.0369552
Q8,55,Poa secunda,0.005555636
Q8,55,Pseudoroegneria spicata,0.015841768
Q8,56,Artemisia tripartita,0.104847741
Q8,56,Hesperostipa comata,0.037368615
Q8,56,Poa secunda,0.003247455
Q8,56,Pseudoroegneria spicata,0.012387678
Q8,57,Artemisia tripartita,0.064463539
Q8,57,Hesperostipa comata,0.015569235
Q8,57,Poa secunda,0.007861787
Q8,57,Pseudoroegneria spicata,0.021939938
Q9,30,Hesperostipa comata,0.039347617
Q9,30,Poa secunda,0.001874024
Q9,30,Pseudoroegneria spicata,0.006467243
Q9,31,Artemisia tripartita,0.002696077
Q9,31,Hesperostipa comata,0.041108088
Q9,31,Poa secunda,0.002143678
Q9,31,Pseudoroegneria spicata,0.005322935
Q9,32,Hesperostipa comata,0.085535213
Q9,32,Poa secunda,0.002493885
Q9,32,Pseudoroegneria spicata,0.007910626
Q9,33,Hesperostipa comata,0.053375466
Q9,33,Poa secunda,0.005642439
Q9,33,Pseudoroegneria spicata,0.009985464
Q9,34,Hesperostipa comata,0.030184254
Q9,34,Poa secunda,0.003087639
Q9,34,Pseudoroegneria spicata,0.006309689
Q9,35,Hesperostipa comata,0.036997055
Q9,35,Poa secunda,0.004542227
Q9,35,Pseudoroegneria spicata,0.008077771
Q9,36,Hesperostipa comata,0.034130205
Q9,36,Poa secunda,0.005560485
Q9,36,Pseudoroegneria spicata,0.011276511
Q9,37,Hesperostipa comata,0.0353236
Q9,37,Poa secunda,0.00497973
Q9,37,Pseudoroegneria spicata,0.012665513
Q9,38,Artemisia tripartita,0.001164632
Q9,38,Hesperostipa comata,0.039775785
Q9,38,Poa secunda,0.00599148
Q9,38,Pseudoroegneria spicata,0.012657504
Q9,39,Hesperostipa comata,0.041993883
Q9,39,Poa secunda,0.007818228
Q9,39,Pseudoroegneria spicata,0.018571135
Q9,40,Artemisia tripartita,0.001136867
Q9,40,Hesperostipa comata,0.039694461
Q9,40,Poa secunda,0.00581093
Q9,40,Pseudoroegneria spicata,0.019189413
Q9,41,Artemisia tripartita,0.000764035
Q9,41,Hesperostipa comata,0.031947602
Q9,41,Poa secunda,0.007082607
Q9,41,Pseudoroegneria spicata,0.010357085
Q9,42,Hesperostipa comata,0.019566052
Q9,42,Poa secunda,0.004658399
Q9,42,Pseudoroegneria spicata,0.008173351
Q9,45,Hesperostipa comata,0.048527029
Q9,45,Poa secunda,0.013476918
Q9,45,Pseudoroegneria spicata,0.017733731
Q9,46,Hesperostipa comata,0.046004564
Q9,46,Poa secunda,0.008362202
Q9,46,Pseudoroegneria spicata,0.013464763
Q9,47,Hesperostipa comata,0.052644847
Q9,47,Poa secunda,0.013737171
Q9,47,Pseudoroegneria spicata,0.013136712
Q9,49,Hesperostipa comata,0.04725224
Q9,49,Poa secunda,0.004992879
Q9,49,Pseudoroegneria spicata,0.021468977
Q9,50,Hesperostipa comata,0.039613114
Q9,50,Poa secunda,0.004948834
Q9,50,Pseudoroegneria spicata,0.020919104
Q9,51,Hesperostipa comata,0.053531733
Q9,51,Poa secunda,0.006133693
Q9,51,Pseudoroegneria spicata,0.020501973
Q9,52,Hesperostipa comata,0.049272307
Q9,52,Poa secunda,0.006870665
Q9,52,Pseudoroegneria spicata,0.016887706
