Participant,Condition Name,Condition Number,Age,IQ,Estimated Speed (mph),Reaction Time (ms)
15689,Collide,4,48,76,4.7401E+01,416.3963103
15690,Collide,4,73,102,4.0228E+01,274.1922507
15691,Collide,4,37,77,3.9456E+01,340.4686994
15692,Collide,4,52,58,3.4030E+01,110.2150483
15693,Collide,4,25,110,3.8362E+01,356.7008238
15694,Collide,4,24,111,4.1218E+01,346.8765219
15695,Collide,4,48,97,3.7194E+01,421.6822886
15696,Collide,4,31,101,3.3002E+01,88.05701663
15697,Collide,4,47,116,3.6481E+01,366.8433107
15698,Collide,4,41,84,3.2936E+01,318.6147903
15699,Collide,4,18,92,4.5311E+01,327.4838732
15700,Collide,4,46,108,5.6452E+01,645.2980067
15701,Collide,4,23,76,4.8795E+01,51.78572167
15702,Collide,4,6,83,3.6545E+01,244.6133203
15703,Collide,4,61,115,3.8346E+01,209.5122062
15704,Collide,4,22,106,3.4962E+01,465.3214919
15705,Collide,4,38,85,3.6689E+01,325.988656
15706,Collide,4,41,85,4.1225E+01,255.4011617
15707,Collide,4,47,105,4.0717E+01,447.2804483
15708,Collide,4,40,113,4.8408E+01,496.9158429
15709,Collide,4,31,90,4.6134E+01,374.9569896
15710,Collide,4,58,105,3.0455E+01,14.40244637
15711,Collide,4,28,107,4.1123E+01,291.6012958
15712,Collide,4,67,104,4.0314E+01,484.3515376
15713,Collide,4,29,133,5.5536E+01,321.3169007
15714,Collide,4,77,116,3.9789E+01,-62.82202887
15715,Collide,4,50,94,4.3717E+01,251.7345078
15716,Collide,4,35,103,3.9672E+01,517.8948854
15717,Collide,4,46,89,3.4806E+01,256.328316
15718,Collide,4,19,67,3.4146E+01,288.9433758
15719,Collide,4,39,87,3.3495E+01,495.7602343
15720,Collide,4,24,100,3.4867E+01,470.403509
15721,Collide,4,80,97,4.4637E+01,109.2730299
15722,Collide,4,29,107,4.0536E+01,565.8032776
15723,Collide,4,17,114,5.3651E+01,125.4455481
15724,Collide,4,34,96,4.3659E+01,349.514888
15725,Collide,4,60,91,4.4290E+01,581.9693278
15726,Collide,4,37,82,4.6920E+01,491.8181888
15727,Collide,4,24,104,3.1428E+01,205.3642113
15728,Collide,4,56,73,3.7072E+01,148.4836251
15729,Collide,4,43,93,4.0239E+01,410.7472992
15730,Collide,4,27,108,4.1137E+01,77.43130363
15731,Collide,4,62,93,5.0470E+01,225.6379384
15732,Collide,4,69,91,4.8676E+01,313.0785775
15733,Collide,4,34,119,3.4094E+01,313.9492096
15734,Collide,4,52,85,4.4297E+01,233.5469699
15735,Collide,4,41,83,4.0027E+01,175.9195309
15736,Collide,4,44,84,4.4312E+01,344.1698527
15737,Collide,4,32,128,3.3310E+01,200.7015453
15738,Collide,4,52,102,2.5825E+01,221.3639021
15739,Collide,4,34,106,4.2921E+01,488.2938629
15740,Collide,4,43,105,3.7802E+01,206.6672288
15741,Collide,4,54,101,4.8399E+01,381.0559516
15742,Collide,4,39,77,4.0546E+01,433.0021213
15743,Collide,4,63,116,3.5925E+01,538.4765912
15744,Collide,4,45,107,3.6205E+01,91.54078396
15745,Collide,4,42,98,3.9751E+01,157.0071546
15746,Collide,4,35,103,3.2034E+01,248.1957847
15747,Collide,4,52,70,5.3649E+01,258.1899112
15748,Collide,4,44,119,3.7985E+01,203.6255676
15749,Collide,4,52,66,4.5076E+01,215.7279769
15750,Collide,4,30,101,3.2524E+01,443.3547423
15751,Collide,4,21,102,4.3346E+01,21.88082989
15752,Collide,4,36,103,3.1273E+01,212.4720716
15753,Collide,4,43,79,4.8923E+01,255.7210219
15754,Collide,4,68,109,4.4398E+01,579.5308376
15755,Collide,4,31,73,4.3695E+01,293.1202582
15756,Collide,4,18,115,3.6797E+01,302.2967838
15757,Collide,4,57,89,3.7686E+01,366.322269
15758,Collide,4,43,94,4.8372E+01,387.3071937
15759,Collide,4,32,93,4.2753E+01,245.3442243
15760,Collide,4,34,98,3.7781E+01,437.3077795
15761,Collide,4,49,86,2.5066E+01,239.7448725
15762,Collide,4,51,94,4.8600E+01,85.92429823
15763,Collide,4,27,101,3.2631E+01,590.9693167
15764,Collide,4,23,83,3.4369E+01,443.680062
15765,Collide,4,74,101,4.2571E+01,282.2524584
15766,Collide,4,39,91,4.6861E+01,334.4693455
15767,Collide,4,22,113,3.8238E+01,306.225103
15768,Collide,4,38,96,2.3455E+01,212.7204804
15769,Collide,4,46,123,4.7554E+01,248.5523729
15770,Collide,4,20,100,3.7477E+01,173.6373996
15771,Collide,4,67,133,3.7082E+01,149.6104817
15772,Collide,4,24,93,4.0335E+01,281.7407292
15773,Collide,4,-1,92,4.7423E+01,282.5795252
15774,Collide,4,57,97,3.7149E+01,23.72746975
15775,Collide,4,32,66,4.6816E+01,346.9255929
15776,Collide,4,18,91,4.7009E+01,463.2322677
15777,Collide,4,33,92,3.7047E+01,375.2240267
15778,Collide,4,45,87,3.2100E+01,593.8796022
15779,Collide,4,23,97,3.5625E+01,236.4947377
15780,Collide,4,42,95,3.6902E+01,336.399728
15781,Collide,4,46,108,4.8333E+01,447.1526671
15782,Collide,4,39,112,5.3307E+01,68.07625165
15783,Collide,4,31,92,2.9404E+01,164.2637827
15784,Collide,4,36,100,4.2694E+01,209.1864148
15785,Collide,4,42,111,3.7006E+01,296.5004999
15786,Collide,4,59,134,4.3441E+01,395.5767291
15787,Collide,4,59,89,4.6172E+01,204.3552663
15788,Collide,4,41,62,4.2692E+01,383.4536385
15789,Collide,4,28,99,2.9380E+01,516.8690145
15790,Collide,4,55,93,4.4677E+01,324.0303911
15791,Collide,4,39,104,4.6045E+01,204.0574716
15792,Collide,4,26,67,2.7051E+01,384.7484187
15793,Collide,4,46,114,3.7198E+01,158.4312291
15794,Collide,4,38,116,4.2099E+01,274.7883888
15795,Collide,4,33,115,3.8441E+01,103.007818
15796,Collide,4,42,98,4.4530E+01,156.957447
15797,Collide,4,46,81,3.7332E+01,375.1555755
15798,Collide,4,46,101,4.4037E+01,316.1129114
15799,Collide,4,38,93,3.4007E+01,298.365696
15800,Collide,4,0,116,5.5372E+01,533.551415
15801,Collide,4,79,113,4.7760E+01,306.9901371
15802,Collide,4,37,77,5.2854E+01,153.4169473
15803,Collide,4,46,110,3.0470E+01,318.4803669
15804,Collide,4,40,88,4.0281E+01,209.5110445
15805,Collide,4,54,74,3.9086E+01,8.00717381
15806,Collide,4,38,101,5.0007E+01,485.0893925
15807,Collide,4,33,107,4.6627E+01,287.1461686
15808,Collide,4,57,75,4.3040E+01,475.7566475
15809,Collide,4,23,80,4.3913E+01,56.19756523
15810,Collide,4,33,106,3.8877E+01,375.6447564
15811,Collide,4,72,85,4.2885E+01,341.3888847
15812,Collide,4,37,75,4.0593E+01,311.8433715
15813,Collide,4,17,78,4.8424E+01,387.0868597
15814,Collide,4,26,102,4.6294E+01,298.4704814
15815,Collide,4,43,130,4.7144E+01,353.1639219
15816,Collide,4,57,113,2.6356E+01,158.9247772
15817,Collide,4,61,84,4.7786E+01,402.5376852
15818,Collide,4,42,95,4.0325E+01,417.5970542
15819,Collide,4,44,126,3.6343E+01,163.9503352
15820,Collide,4,11,115,4.1124E+01,427.881823
15821,Collide,4,29,96,3.9494E+01,374.464
15822,Collide,4,34,115,4.7799E+01,58.211805
15823,Collide,4,36,98,4.8195E+01,273.0727208
15824,Collide,4,50,89,3.5125E+01,390.8189316
15825,Collide,4,67,131,2.5487E+01,319.914954
15826,Collide,4,71,106,3.4084E+01,148.5905374
15827,Collide,4,4,87,4.1805E+01,242.6176534
15828,Collide,4,16,118,4.1272E+01,337.0785324
15829,Collide,4,16,98,4.1727E+01,-63.3870591
15830,Collide,4,60,107,4.0266E+01,360.2754881
15831,Collide,4,49,90,4.5134E+01,222.6267306
15832,Collide,4,64,125,3.3229E+01,553.0791174
15833,Collide,4,27,88,4.1111E+01,321.1524612
15834,Collide,4,59,113,3.9440E+01,246.7526029
15835,Collide,4,67,85,3.8240E+01,137.0614188
15836,Collide,4,39,102,4.1987E+01,122.7653122
15837,Collide,4,74,81,4.3832E+01,82.04511271
15838,Collide,4,18,107,3.6651E+01,16.60922117
15839,Collide,4,48,112,3.9133E+01,496.7171992
15840,Collide,4,54,100,4.2855E+01,417.6209091
15841,Collide,4,48,86,3.8219E+01,195.2969653
15842,Collide,4,51,82,3.8837E+01,187.0022507
15843,Collide,4,48,71,4.0333E+01,343.324413
15844,Collide,4,49,135,3.1988E+01,212.842827
15845,Collide,4,44,72,4.0402E+01,189.4715504
15846,Collide,4,39,116,4.8446E+01,83.9200634
15847,Collide,4,25,95,4.4232E+01,561.3956996
15848,Collide,4,58,107,4.4721E+01,187.6964172
15849,Collide,4,38,116,4.4395E+01,412.6328374
15850,Collide,4,51,88,4.2111E+01,480.9361042
15851,Collide,4,37,116,4.2835E+01,247.1525367
15852,Collide,4,6,111,5.5768E+01,461.3908766
15853,Collide,4,57,100,4.5188E+01,495.2735496
15854,Collide,4,28,87,3.9446E+01,262.9137809
15855,Collide,4,69,76,3.3323E+01,174.9150927
15856,Collide,4,17,84,3.5146E+01,227.9311923
15857,Collide,4,45,97,4.1898E+01,203.1918108
15858,Collide,4,59,107,4.5006E+01,430.2509608
15859,Collide,4,35,87,4.0944E+01,215.3127691
15860,Collide,4,44,120,4.3174E+01,68.97430141
15861,Collide,4,34,99,3.0436E+01,270.0949553
15862,Collide,4,2,89,3.3063E+01,422.7999806
15863,Collide,4,22,86,3.9177E+01,405.0656073
15864,Collide,4,48,128,4.2699E+01,-21.57580358
15865,Collide,4,6,73,3.4287E+01,420.4571841
15866,Collide,4,36,89,4.0667E+01,288.2540423
15867,Collide,4,39,56,4.5154E+01,277.2812663
15868,Collide,4,48,85,4.2200E+01,245.5444298
15869,Collide,4,50,113,4.6973E+01,203.7899225
15870,Collide,4,47,97,3.5858E+01,295.9459667
15871,Collide,4,71,95,3.9225E+01,271.0952979
15872,Collide,4,45,111,3.8208E+01,331.4515649
15873,Collide,4,34,81,4.2740E+01,139.4109969
15874,Collide,4,73,116,3.8097E+01,211.0250768
15875,Collide,4,45,63,3.3425E+01,373.019248
15876,Collide,4,27,99,4.9999E+01,268.1232717
15877,Collide,4,52,88,5.0111E+01,331.3068169
15878,Collide,4,49,104,2.8638E+01,316.2545116
15879,Collide,4,34,126,2.9175E+01,458.4562158
15880,Collide,4,23,91,4.0053E+01,167.2095203
15881,Collide,4,58,114,3.3344E+01,193.6745355
15882,Collide,4,56,129,3.6817E+01,188.1661921
15883,Collide,4,60,84,4.4769E+01,476.6338071
15884,Collide,4,16,91,4.3001E+01,187.3382218
15885,Collide,4,46,64,4.6532E+01,175.4015419
15886,Collide,4,48,68,4.8448E+01,390.7034359
15887,Collide,4,37,79,3.8656E+01,442.746589
15888,Collide,4,52,120,3.5156E+01,174.9865398
15889,Collide,4,42,117,4.5909E+01,349.9468255
15890,Collide,4,63,116,4.7056E+01,282.4980711
15891,Collide,4,26,84,3.9764E+01,206.3934453
15892,Collide,4,21,101,4.3427E+01,137.1925899
15893,Collide,4,37,77,3.9083E+01,691.8962143
15894,Collide,4,18,112,3.9665E+01,518.7463604
15895,Collide,4,20,106,5.4874E+01,414.1489156
15896,Collide,4,32,113,4.9531E+01,361.0569995
15897,Collide,4,37,96,3.5184E+01,467.3335295
15898,Collide,4,19,84,4.2183E+01,397.225904
15899,Collide,4,35,110,4.6083E+01,428.3231579
15900,Collide,4,30,107,4.0783E+01,342.4815607
15901,Collide,4,56,112,5.1518E+01,407.1930621
15902,Collide,4,33,88,3.5301E+01,566.6399042
15903,Collide,4,76,108,4.1941E+01,538.5044273
15904,Collide,4,28,89,2.8270E+01,-59.17546688
15905,Collide,4,42,88,3.4706E+01,199.7010484
15906,Collide,4,42,109,3.9399E+01,360.8493782
15907,Collide,4,43,85,4.9130E+01,144.501755
15908,Collide,4,37,107,4.7547E+01,179.1976037
15909,Collide,4,43,113,4.8727E+01,401.9627142
15910,Collide,4,38,88,3.6332E+01,271.8721888
15911,Collide,4,53,108,3.3080E+01,243.2673549
15912,Collide,4,57,116,4.3066E+01,263.3064606
15913,Collide,4,47,106,4.4530E+01,31.02726311
15914,Collide,4,68,107,3.0254E+01,548.9596559
15915,Collide,4,65,89,3.7652E+01,252.7476196
15916,Collide,4,61,125,4.5653E+01,200.28044
15917,Collide,4,47,108,3.7069E+01,189.2137703
15918,Collide,4,42,107,3.0937E+01,420.5323483
15919,Collide,4,26,112,5.6427E+01,569.5734187
15920,Collide,4,32,75,4.0745E+01,396.3475035
15921,Collide,4,57,96,4.3717E+01,294.8548995
15922,Collide,4,32,98,3.4592E+01,320.3212231
15923,Collide,4,39,102,3.6334E+01,222.7670485
15924,Collide,4,45,137,4.1322E+01,214.8168718
15925,Collide,4,35,82,3.3419E+01,368.1533544
15926,Collide,4,58,89,3.8840E+01,310.1955657
15927,Collide,4,16,101,4.0980E+01,154.2967939
15928,Collide,4,61,115,4.1387E+01,427.6252658
15929,Collide,4,83,107,4.7860E+01,153.5140777
15930,Collide,4,57,108,3.3218E+01,388.1944534
15931,Collide,4,87,83,3.5864E+01,376.8106129
15932,Collide,4,70,85,2.8413E+01,469.9773834
15933,Collide,4,16,88,4.0898E+01,85.83491957
15934,Collide,4,48,67,4.4324E+01,142.8675703
15935,Collide,4,54,102,3.5969E+01,225.7483556
15936,Collide,4,14,89,4.8174E+01,441.80579
15937,Collide,4,41,113,5.3749E+01,101.3379061
15938,Collide,4,23,125,3.3371E+01,280.3115016
15939,Collide,4,44,82,4.2404E+01,-39.77938164
15940,Collide,4,28,121,3.8302E+01,329.484582
15941,Collide,4,60,121,3.7478E+01,554.7206461
15942,Collide,4,44,91,4.7718E+01,441.2845836
15943,Collide,4,30,120,4.4198E+01,225.3350444
15944,Collide,4,44,104,3.9552E+01,277.8059151
15945,Collide,4,41,113,4.1681E+01,420.2429527
15946,Collide,4,12,81,3.9808E+01,376.8664079
15947,Collide,4,48,133,4.4378E+01,418.2562542
15948,Collide,4,52,104,4.6260E+01,242.3569946
15949,Collide,4,39,100,4.1811E+01,322.2227285
15950,Collide,4,20,102,4.6054E+01,331.2229457
15951,Collide,4,73,109,2.7523E+01,266.9279005
15952,Collide,4,58,110,4.5365E+01,520.5148334
15953,Collide,4,40,88,4.9361E+01,203.6110336
15954,Collide,4,32,85,4.7054E+01,287.0715793
15955,Collide,4,21,110,3.9095E+01,589.1408473
15956,Collide,4,13,85,3.9078E+01,291.4533467
15957,Collide,4,54,127,4.7037E+01,284.1481062
15958,Collide,4,53,106,4.6418E+01,390.0291001
15959,Collide,4,39,94,3.2160E+01,421.071497
15960,Collide,4,24,90,4.2075E+01,242.3536923
15961,Collide,4,39,57,3.8143E+01,374.9137335
15962,Collide,4,61,101,4.2292E+01,467.3924609
15963,Collide,4,42,105,3.9490E+01,292.4602558
15964,Collide,4,55,89,3.7234E+01,365.6651892
15965,Collide,4,52,85,4.8884E+01,389.3163641
15966,Collide,4,37,111,3.7022E+01,306.0529829
15967,Collide,4,59,107,4.8801E+01,249.5669581
15968,Collide,4,45,126,2.5999E+01,410.3554054
15969,Collide,4,47,119,4.6103E+01,308.2392775
15970,Collide,4,24,114,5.3836E+01,274.0794558
15971,Collide,4,42,112,3.6288E+01,405.6140561
15972,Collide,4,45,87,4.6622E+01,318.402026
15973,Collide,4,21,113,4.0800E+01,330.6431035
15974,Collide,4,50,112,4.3550E+01,283.6967275
15975,Collide,4,56,95,3.5148E+01,170.0668157
15976,Collide,4,54,119,4.5061E+01,269.956375
15977,Collide,4,51,81,4.1191E+01,123.0915459
15978,Collide,4,41,80,4.8163E+01,321.8856871
15979,Collide,4,18,97,4.3086E+01,602.0487792
15980,Collide,4,41,122,3.3734E+01,221.1031482
15981,Collide,4,78,129,2.9263E+01,400.2178391
15982,Collide,4,38,123,4.1952E+01,167.5929752
15983,Collide,4,35,116,3.6830E+01,572.5203694
15984,Collide,4,58,105,4.2894E+01,270.2077325
15985,Collide,4,34,92,5.0841E+01,1.48668708
15986,Collide,4,44,91,3.7552E+01,364.3062275
15987,Collide,4,17,119,2.5006E+01,254.3532122
15988,Collide,4,45,111,3.8623E+01,285.9851387
15989,Collide,4,45,78,5.2586E+01,374.3433289
15990,Collide,4,48,133,4.1171E+01,410.8934804
15991,Collide,4,62,103,3.8928E+01,378.30299
15992,Collide,4,38,84,4.3391E+01,312.9140547
15993,Collide,4,56,78,4.4157E+01,242.3988979
15994,Collide,4,37,120,4.3451E+01,297.5094652
15995,Collide,4,36,99,4.0206E+01,417.2407401
15996,Collide,4,40,85,3.4754E+01,249.2604299
15997,Collide,4,3,81,4.3723E+01,390.7140458
15998,Collide,4,15,81,4.4721E+01,318.8148474
15999,Collide,4,25,76,4.4632E+01,202.9504098
16000,Collide,4,40,73,4.6194E+01,244.9276522
16001,Collide,4,52,123,4.2962E+01,266.8531834
16002,Collide,4,35,94,3.4265E+01,449.5604672
16003,Collide,4,75,78,4.2375E+01,182.9985747
16004,Collide,4,43,91,4.5010E+01,557.6485637
16005,Collide,4,55,123,3.4524E+01,332.4883617
16006,Collide,4,33,110,4.1872E+01,144.3591052
16007,Collide,4,56,99,3.4969E+01,485.6600438
16008,Collide,4,24,63,3.9206E+01,231.2687921
16009,Collide,4,42,114,4.1301E+01,313.0397587
16010,Collide,4,37,105,3.9389E+01,383.9970568
16011,Collide,4,39,68,4.9104E+01,185.1670932
16012,Collide,4,36,97,4.6126E+01,125.4242129
16013,Collide,4,52,113,3.9487E+01,540.8544055
16014,Collide,4,46,94,3.0978E+01,358.6402109
16015,Collide,4,37,94,3.8826E+01,130.0132812
16016,Collide,4,50,95,4.3642E+01,164.4711701
16017,Collide,4,19,97,3.4124E+01,442.7818957
16018,Collide,4,46,102,5.4564E+01,166.781037
16019,Collide,4,32,87,5.6120E+01,300.0053399
16020,Collide,4,36,103,4.4715E+01,383.6480124
16021,Collide,4,46,98,3.7747E+01,317.7602765
16022,Collide,4,41,106,3.7681E+01,520.22928
16023,Collide,4,21,122,4.3722E+01,300.9360242
16024,Collide,4,35,110,4.5096E+01,337.8388029
16025,Collide,4,28,112,4.1895E+01,363.3397129
16026,Collide,4,22,105,3.9536E+01,129.4221473
16027,Collide,4,75,98,4.3995E+01,380.4859918
16028,Collide,4,1,105,4.4915E+01,364.8273305
16029,Collide,4,46,131,4.4048E+01,479.8028623
16030,Collide,4,39,126,4.1513E+01,178.1772259
16031,Collide,4,58,110,4.2462E+01,246.4258048
16032,Collide,4,61,108,2.7028E+01,515.500305
16033,Collide,4,62,93,4.3523E+01,385.0895045
16034,Collide,4,48,96,4.3011E+01,557.8778198
16035,Collide,4,46,95,4.2378E+01,530.0647106
16036,Collide,4,33,119,3.4162E+01,67.37214258
16037,Collide,4,33,131,4.8092E+01,493.7493938
16038,Collide,4,32,48,3.8834E+01,290.3438203
16039,Collide,4,43,96,3.3685E+01,158.9153363
16040,Collide,4,34,54,5.5667E+01,278.8424133
16041,Collide,4,54,110,4.8211E+01,27.32474855
16042,Collide,4,55,71,3.3271E+01,67.30169961
16043,Collide,4,59,113,3.4811E+01,302.5365867
16044,Collide,4,30,92,3.1364E+01,171.7146171
16045,Collide,4,27,105,5.0296E+01,257.3767361
16046,Collide,4,41,101,3.7472E+01,231.8924198
16047,Collide,4,30,84,4.8247E+01,142.2399123
16048,Collide,4,15,105,4.0152E+01,246.0032473
16049,Collide,4,34,108,4.4061E+01,149.7064322
16050,Collide,4,23,123,4.9634E+01,336.3992821
16051,Collide,4,55,103,3.1235E+01,367.622817
16052,Collide,4,5,115,4.6473E+01,380.7131438
16053,Collide,4,67,88,3.5463E+01,639.1925098
16054,Collide,4,52,80,4.8327E+01,498.6689176
16055,Collide,4,64,104,4.0228E+01,137.5037177
16056,Collide,4,40,96,4.3356E+01,262.9278
16057,Collide,4,14,99,4.3310E+01,263.5601078
16058,Collide,4,31,108,4.7431E+01,372.1640329
16059,Collide,4,75,95,4.0340E+01,102.3383153
16060,Collide,4,3,118,5.2190E+01,276.282864
16061,Collide,4,40,105,5.0447E+01,502.8504333
16062,Collide,4,61,85,4.6988E+01,459.8052927
16063,Collide,4,30,125,4.2524E+01,387.2328915
16064,Collide,4,44,114,5.0309E+01,214.8772079
16065,Collide,4,47,99,3.6356E+01,233.302615
16066,Collide,4,22,89,2.7167E+01,118.3051027
16067,Collide,4,49,106,5.0412E+01,361.3545222
16068,Collide,4,49,99,4.6925E+01,111.3084651
16069,Collide,4,60,87,3.1846E+01,159.7708568
16070,Collide,4,46,113,3.6598E+01,503.0939326
16071,Collide,4,30,61,2.3952E+01,169.0323829
16072,Collide,4,52,126,4.2420E+01,339.7746196
16073,Collide,4,57,105,2.9248E+01,359.2339682
16074,Collide,4,63,88,4.1157E+01,478.2357589
16075,Collide,4,65,66,5.6553E+01,64.20396099
16076,Collide,4,52,90,5.7378E+01,245.6282552
16077,Collide,4,65,88,3.8241E+01,315.0240364
16078,Collide,4,28,111,4.0425E+01,300.1684166
16079,Collide,4,44,59,3.4927E+01,426.2057012
16080,Collide,4,32,95,5.0566E+01,249.180554
16081,Collide,4,27,128,4.7277E+01,422.6688717
16082,Collide,4,43,101,4.0873E+01,570.0527989
16083,Collide,4,51,102,3.1622E+01,189.7638849
16084,Collide,4,41,92,4.0803E+01,304.918667
16085,Collide,4,31,80,3.9179E+01,541.183979
16086,Collide,4,26,117,4.2301E+01,495.4924126
16087,Collide,4,23,116,3.4504E+01,-5.50473575
16088,Collide,4,46,74,4.3889E+01,328.3390495
16089,Collide,4,23,99,4.7154E+01,322.7116364
16090,Collide,4,34,100,2.9752E+01,469.0602979
16091,Collide,4,37,77,4.1127E+01,211.6899021
16092,Collide,4,37,98,3.1411E+01,408.716286
16093,Collide,4,54,97,3.9494E+01,188.4324307
16094,Collide,4,35,65,5.1235E+01,287.7895687
16095,Collide,4,27,87,3.5127E+01,383.477497
16096,Collide,4,63,84,4.7395E+01,188.362415
16097,Collide,4,43,105,3.8136E+01,430.915349
16098,Collide,4,53,101,4.0783E+01,259.2738253
16099,Collide,4,40,130,3.7531E+01,348.4130684
16100,Collide,4,48,135,4.3543E+01,341.5242221
16101,Collide,4,36,115,3.9979E+01,129.2112875
16102,Collide,4,37,102,4.2495E+01,197.7093957
16103,Collide,4,26,97,4.9273E+01,239.5229884
16104,Collide,4,13,94,3.9371E+01,313.5708277
16105,Collide,4,51,98,2.9429E+01,264.9993162
16106,Collide,4,31,134,3.8875E+01,428.0617173
16107,Collide,4,17,108,3.5344E+01,403.5806784
16108,Collide,4,23,91,3.8138E+01,285.8137035
16109,Collide,4,61,133,4.1453E+01,138.5302757
16110,Collide,4,39,99,3.2494E+01,344.6210696
16111,Collide,4,42,124,4.2925E+01,351.7348822
16112,Collide,4,43,86,4.4313E+01,189.2421329
16113,Collide,4,15,75,4.5472E+01,409.0431723
16114,Collide,4,43,76,3.6991E+01,106.1879691
16115,Collide,4,63,98,3.3147E+01,633.03438
16116,Collide,4,52,122,4.3041E+01,373.9936792
16117,Collide,4,47,100,3.7856E+01,260.8045702
16118,Collide,4,61,91,3.3183E+01,330.6693383
16119,Collide,4,49,100,4.4369E+01,264.8344539
16120,Collide,4,14,118,4.0373E+01,359.7304214
16121,Collide,4,18,128,4.0783E+01,211.1341899
16122,Collide,4,54,86,5.1968E+01,516.113582
16123,Collide,4,41,87,4.5790E+01,390.0476818
16124,Collide,4,9,92,4.4192E+01,231.9364228
16125,Collide,4,16,116,4.3439E+01,264.4333202
16126,Collide,4,15,80,5.0724E+01,-44.58808834
16127,Collide,4,37,90,3.7513E+01,263.5684532
16128,Collide,4,38,110,3.5141E+01,159.5043634
16129,Collide,4,28,99,4.7660E+01,251.907029
16130,Collide,4,16,66,3.6564E+01,429.2966673
16131,Collide,4,52,104,4.0107E+01,289.8931244
16132,Collide,4,27,102,4.4753E+01,166.2811583
16133,Collide,4,39,140,4.6515E+01,276.5147179
16134,Collide,4,43,120,3.8078E+01,500.4163045
16135,Collide,4,68,83,3.7157E+01,135.3208425
16136,Collide,4,1,61,4.0934E+01,185.1511164
16137,Collide,4,60,107,3.0607E+01,148.7471322
16138,Collide,4,15,80,4.1952E+01,323.6643104
16139,Collide,4,34,90,4.0663E+01,281.9969916
16140,Collide,4,50,106,5.5002E+01,342.8598941
16141,Collide,4,32,108,4.8743E+01,365.3119115
