Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
0925,Good Samaritan Hospital Medical Center,CDI Hospital Onset,2010,76,,129318,5.88,4.63,7.36,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Medical Surgical ICU Nonteaching,2010,9,6.66,4776,1.9,0.86,3.58,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Neonatal ICU Level 3,2010,0,1.89,776,0,0,3.97,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Overall Standardized Infection Ratio,2010,9,8.76,,1.03,0.47,1.95,,Not significantly different than NYS 2010 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Overall Standardized Infection Ratio,2009,12,14.32,,0.84,0.43,1.46,,Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Medical Surgical ICU Nonteaching,2009,7,9.38,4982,1.4,0.56,2.89,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Neonatal ICU Level 3,2009,4,4.32,1320,3.12,0.85,8,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Pediatric ICU,2009,1,0.62,276,3.6,0.09,20.19,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Colon,2009,9,11.63,242,3.8,1.72,7.15,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hip,2009,2,1.97,138,1.2,0.14,4.2,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Overall Standardized Infection Ratio,2009,11,13.59,,0.81,0.4,1.45,,Not significantly different than NYS 2009 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Overall Standardized Infection Ratio,2008,15,13.96,,1.07,0.6,1.77,,Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Hip,2008,2,1.83,147,1.2,0.15,4.42,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,SSI Colon,2008,13,12.13,281,4.8,2.53,8.13,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Pediatric ICU,2008,2,0.47,141,14.2,1.72,51.24,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Overall Standardized Infection Ratio,2008,5,11.12,,0.45,0.15,1.05,,Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Neonatal ICU Level 3,2008,0,1.76,971,0,0,3.32,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.695786, -73.294734)"
0925,Good Samaritan Hospital Medical Center,CLABSI Medical Surgical ICU Nonteaching,2008,3,8.88,4198,0.7,0.15,2.09,# CLABSI per 1000 line days,Significantly lower than NYS 2008 average,"(40.695786, -73.294734)"
0938,Peconic Bay Medical Center,CDI Hospital Onset,2012,54,,31850,16.95,12.74,22.12,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Significantly higher than Hospital 2011 rate,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Overall Standardized Infection Ratio,2012,3,7.97,,0.38,0.08,1.1,,Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hysterectomy,2012,0,1.11,53,0,0,4.39,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hip,2012,3,3.99,302,0.8,0.16,2.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Colon,2012,0,2.88,61,0,0,4.73,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Community Onset,2012,32,,7306,0.44,0.3,0.62,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Hospital Associated,2012,62,,31850,19.47,14.92,24.95,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Overall Standardized Infection Ratio,2012,0,0.42,,0,0,7.19,,Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Medical Surgical ICU Nonteaching,2012,0,0.42,437,0,0,6.86,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Overall Standardized Infection Ratio,2011,0,0.66,,0,0,4.51,,Not significantly different than NYS 2011 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hip,2011,3,2.68,211,1.3,0.27,3.78,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Overall Standardized Infection Ratio,2011,3,5.53,,0.54,0.11,1.58,,Not significantly different than NYS 2011 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Community Onset,2011,17,,7435,0.23,0.13,0.37,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Hospital Associated,2011,43,,32396,13.27,9.61,17.88,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Hospital Onset,2011,30,,32396,9.26,6.25,13.22,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Medical Surgical ICU Nonteaching,2011,0,0.66,517,0,0,5.79,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Colon,2011,0,2.85,58,0,0,5.2,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Colon,2010,0,2.9,61,0,0,4.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hip,2010,3,1.92,145,1.7,0.36,5.05,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Overall Standardized Infection Ratio,2010,3,4.82,,0.62,0.13,1.82,,Not significantly different than NYS 2010 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Community Onset,2010,40,,7233,0.55,0.4,0.75,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Hospital Associated,2010,48,,29979,16.01,11.81,21.23,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CDI Hospital Onset,2010,40,,29979,13.34,9.53,18.17,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Medical Surgical ICU Nonteaching,2010,2,0.87,622,3.2,0.39,11.62,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Overall Standardized Infection Ratio,2010,2,0.87,,2.31,0.28,8.34,,Not significantly different than NYS 2010 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Medical Surgical ICU Nonteaching,2009,0,1.38,734,0,0,4.08,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Overall Standardized Infection Ratio,2009,0,1.38,,0,0,2.17,,Not significantly different than NYS 2009 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Colon,2009,1,2.29,46,2.1,0.05,11.85,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hip,2009,0,0.92,79,0,0,3.72,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Overall Standardized Infection Ratio,2009,1,3.2,,0.31,0.01,1.74,,Not significantly different than NYS 2009 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Medical Surgical ICU Nonteaching,2008,1,1.59,751,1.3,0.03,7.42,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Overall Standardized Infection Ratio,2008,3,4.59,,0.65,0.13,1.91,,Not significantly different than NYS 2008 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Hip,2008,2,1.2,88,1.9,0.23,6.73,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,SSI Colon,2008,1,3.39,75,1.3,0.03,7.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.933663, -72.6743)"
0938,Peconic Bay Medical Center,CLABSI Overall Standardized Infection Ratio,2008,1,1.59,,0.63,0.02,3.51,,Not significantly different than NYS 2008 average,"(40.933663, -72.6743)"
0943,St Catherine of Siena Hospital,SSI Hysterectomy,2012,1,0.98,95,1.7,0.04,9.28,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Hip,2012,6,1.39,106,4.5,1.65,9.79,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Colon,2012,11,5.44,116,9.2,4.58,16.43,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Overall Standardized Infection Ratio,2012,1,2.49,,0.4,0.01,2.24,,Not significantly different than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,1,1.18,1234,0.8,0.02,4.52,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Coronary ICU,2012,0,1.31,1062,0,0,2.82,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Onset,2012,81,,77698,10.42,8.28,12.96,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Associated,2012,115,,77698,14.8,12.22,17.77,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Overall Standardized Infection Ratio,2012,18,7.81,,2.3,1.37,3.64,,Significantly higher than NYS 2012 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Community Onset,2012,75,,13398,0.56,0.44,0.7,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Overall Standardized Infection Ratio,2011,6,4.15,,1.44,0.53,3.14,,Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Community Onset,2011,50,,14365,0.35,0.26,0.46,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Associated,2011,117,,84673,13.82,11.43,16.56,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Onset,2011,84,,84673,9.92,7.91,12.28,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Coronary ICU,2011,2,2.04,1444,1.4,0.17,5,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,4,2.11,1645,2.4,0.66,6.23,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Colon,2011,4,2.59,53,7.7,2.09,19.6,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Overall Standardized Infection Ratio,2011,5,3.62,,1.38,0.45,3.23,,Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Hip,2011,1,1.03,84,1.1,0.03,6.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Overall Standardized Infection Ratio,2010,3,4.78,,0.63,0.13,1.83,,Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Community Onset,2010,51,,13801,0.37,0.28,0.49,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Associated,2010,93,,85051,10.93,8.83,13.4,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CDI Hospital Onset,2010,68,,85051,8,6.21,10.14,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Coronary ICU,2010,1,2.44,1443,0.7,0.02,3.86,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,2,2.35,1684,1.2,0.14,4.29,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Colon,2010,8,6.66,146,5.7,2.47,11.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Hip,2010,2,1.17,105,1.9,0.23,6.8,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Overall Standardized Infection Ratio,2010,10,7.83,,1.28,0.61,2.35,,Not significantly different than NYS 2010 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Hip,2009,1,1.16,98,1,0.03,5.5,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Coronary ICU,2009,4,2.47,1330,3,0.82,7.7,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,1,2.89,1537,0.7,0.02,3.63,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Overall Standardized Infection Ratio,2009,12,7.63,,1.57,0.81,2.75,,Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,CLABSI Overall Standardized Infection Ratio,2009,5,5.36,,0.93,0.3,2.18,,Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Colon,2009,11,6.48,129,8.3,4.12,14.78,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Overall Standardized Infection Ratio,2008,0,5.38,,0,0,0.56,,Significantly lower than NYS 2008 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Hip,2008,0,1.3,114,0,0,2.58,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.867522, -73.220213)"
0943,St Catherine of Siena Hospital,SSI Colon,2008,0,4.07,91,0,0,3.26,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2008 average,"(40.867522, -73.220213)"
